customer_id,customer_since,region,plan_type,login_frequency,session_duration,app_visits,pages_viewed,cart_activity,email_open_rate,feature_usage_score,last_login_days,purchase_count,total_spend,avg_order_value,purchase_frequency,last_purchase_days,payment_failures,refund_count,subscription_status,churn
CUST-0435,2024-09-07 17:10:26.719034,South America,Basic,41,32.0,45,92,17,0.7777174890725507,6.849568883493001,31,43.0,4936.200129607395,114.79535185133477,2,108,0,1,Active,0
CUST-0436,2024-09-08 17:10:26.719034,South America,Basic,1,274.0,39,134,19,0.22583963222339198,7.7839138184054715,33,43.0,4409.555806331493,102.5478094495696,17,12,2,0,Active,0
CUST-0437,2024-09-09 17:10:26.719034,South America,Basic,2,299.0,32,184,11,0.1760247550411338,6.598082699280825,6,31.0,1979.3538388702295,63.85012383452354,5,82,4,4,Active,0
CUST-0438,2024-09-10 17:10:26.719034,South America,Enterprise,60,269.0,17,78,16,0.8662328702676704,5.860713897299762,41,16.0,3436.005717453173,214.7503573408233,6,9,1,9,Active,0
CUST-0439,2024-09-11 17:10:26.719034,Asia,Basic,48,84.0,35,56,12,0.4441839479215043,7.746528559489961,47,42.0,2088.7952166431514,49.73321944388456,7,113,1,1,Active,1
CUST-0440,2024-09-12 17:10:26.719034,Asia,Pro,29,81.0,37,381,1,0.13705280282815546,7.548067318889807,9,44.0,3246.149863852772,73.77613326938118,15,85,1,2,Expired,0
CUST-0441,2024-09-13 17:10:26.719034,North America,Basic,97,268.0,19,265,12,0.8622114233219381,6.66885160164861,49,6.0,1554.0680301377213,259.0113383562869,19,48,3,7,Active,1
CUST-0442,2024-09-14 17:10:26.719034,South America,Pro,10,197.0,44,224,6,0.8160923529142614,4.2381047204373665,16,28.0,3034.9492455155564,108.39104448269845,16,49,1,9,Active,1
CUST-0443,2024-09-15 17:10:26.719034,North America,Pro,58,182.0,29,39,9,0.9839063638971636,4.652308829802444,29,32.0,2623.554897798721,81.98609055621003,13,53,1,4,Active,1
CUST-0444,2024-09-16 17:10:26.719034,South America,Enterprise,60,299.0,7,290,5,0.9097436867126839,9.733946939956876,20,44.0,132.15652640786777,3.0035574183606313,5,56,4,3,Active,0
CUST-0445,2024-09-17 17:10:26.719034,South America,Basic,21,54.0,28,421,2,0.8517903386605417,2.0114733906237325,59,10.0,3955.6074896931077,395.5607489693108,3,40,2,4,Active,0
CUST-0446,2024-09-18 17:10:26.719034,Asia,Basic,28,70.0,9,491,2,0.05257439781100315,3.416544255275518,12,18.0,69.37018290332652,3.8538990501848067,3,107,4,9,Active,0
CUST-0447,2024-09-19 17:10:26.719034,Asia,Basic,75,92.0,28,246,17,0.10441536949811803,5.431615832839022,0,4.0,1472.8481518439758,368.21203796099394,19,24,3,5,Active,0
CUST-0448,2024-09-20 17:10:26.719034,Europe,Enterprise,34,132.0,6,257,10,0.5689831943041228,8.530567175294072,0,9.0,39.56108661547182,4.39567629060798,14,98,1,6,Active,0
CUST-0449,2024-09-21 17:10:26.719034,Asia,Enterprise,8,25.0,29,377,19,0.5314792462818209,2.4730809735675505,46,7.0,1887.2450523430389,269.60643604900554,16,72,2,8,Active,1
CUST-0450,2024-09-22 17:10:26.719034,Europe,Pro,59,75.0,17,34,4,0.4579632144895355,3.492591563121489,32,8.0,325.17103553905514,40.64637944238189,17,108,1,0,Expired,1
CUST-0451,2024-09-23 17:10:26.719034,Europe,Pro,86,154.0,16,83,18,0.3967893254145842,1.5921839601571508,37,43.0,4568.419724487893,106.24231917413705,4,117,1,3,Active,0
CUST-0452,2024-09-24 17:10:26.719034,Europe,Pro,72,171.0,23,215,18,0.4312104848643289,7.3538673944573665,24,7.0,2084.2396828627143,297.7485261232449,13,33,3,8,Active,1
CUST-0453,2024-09-25 17:10:26.719034,Europe,Basic,49,243.0,31,499,14,0.5692979341347952,3.143884919280545,25,41.0,2302.883916573406,56.16790040422942,8,23,1,4,Active,0
CUST-0454,2024-09-26 17:10:26.719034,Europe,Enterprise,79,153.0,3,323,15,0.002076517600081207,4.498072756038554,12,40.0,1755.7526780933658,43.89381695233415,19,77,0,7,Active,0
CUST-0455,2024-09-27 17:10:26.719034,North America,Basic,17,197.0,21,103,8,0.2607087741328522,4.99331302326701,58,3.0,3141.2557094668136,1047.0852364889379,5,54,2,0,Active,1
CUST-0456,2024-09-28 17:10:26.719034,Asia,Basic,60,22.0,26,384,3,0.5182797206887111,9.0218254204581,27,17.0,3924.196501924837,230.8350883485198,2,53,2,3,Active,0
CUST-0457,2024-09-29 17:10:26.719034,Europe,Pro,87,193.0,36,136,14,0.7222160986736462,4.701972612981131,32,2.0,3244.2522478143997,1622.1261239071998,15,49,0,8,Expired,0
CUST-0458,2024-09-30 17:10:26.719034,South America,Basic,88,120.0,42,434,11,0.17415669239539633,2.3070251792372414,36,15.0,3743.5535207916864,249.57023471944575,2,78,3,0,Expired,1
CUST-0459,2024-10-01 17:10:26.719034,Asia,Basic,45,299.0,37,34,2,0.546881173787433,5.718834445061089,40,46.0,4530.80858091121,98.49583871546109,11,78,1,0,Active,0
CUST-0460,2024-10-02 17:10:26.719034,Asia,Pro,83,224.0,22,343,13,0.7144596838857817,9.666621951837667,29,29.0,4319.097193040429,148.93438596691135,13,80,1,3,Active,0
CUST-0461,2024-10-03 17:10:26.719034,Europe,Basic,69,129.0,42,364,16,0.4446276579139047,6.469170769457299,56,48.0,3373.551679240942,70.28232665085297,10,49,2,2,Active,1
CUST-0462,2024-10-04 17:10:26.719034,North America,Pro,32,64.0,12,125,18,0.02708113367005105,9.850484984145153,48,22.0,1081.0434348930987,49.1383379496863,3,102,3,6,Active,1
CUST-0463,2024-10-05 17:10:26.719034,Europe,Basic,44,36.0,42,57,5,0.4492681584656367,8.56996578044983,47,4.0,3192.137226699225,798.0343066748062,5,60,3,2,Active,1
CUST-0464,2024-10-06 17:10:26.719034,North America,Basic,65,127.0,13,235,3,0.2964448877441531,1.3236918059207152,7,6.0,2535.3546477451496,422.55910795752493,3,103,3,0,Active,1
CUST-0465,2024-10-07 17:10:26.719034,South America,Basic,87,,11,275,6,0.9296496077013283,6.925596358393377,48,38.0,3588.923962741996,94.44536744057885,6,90,1,9,Active,0
CUST-0466,2024-10-08 17:10:26.719034,Asia,Basic,8,240.0,16,108,18,0.12461338567832736,3.580901898020953,46,26.0,4166.328925480645,160.24342021079403,13,90,3,1,Expired,1
CUST-0467,2024-10-09 17:10:26.719034,South America,Pro,77,62.0,8,468,16,0.6524759555072321,6.036551700802515,55,11.0,3716.180270960223,337.834570087293,10,65,0,9,Active,1
CUST-0468,2024-10-10 17:10:26.719034,North America,Basic,72,242.0,40,20,15,0.05271976633450115,3.514106718381039,0,26.0,4234.340238106814,162.85923992718514,19,32,4,3,Expired,0
CUST-0469,2024-10-11 17:10:26.719034,North America,Pro,87,167.0,40,94,14,0.4461704378126965,4.139833749447614,11,17.0,328.693202971709,19.33489429245347,8,79,3,0,Active,0
CUST-0470,2024-10-12 17:10:26.719034,South America,Basic,43,278.0,45,414,7,0.5539794872200806,9.308518405787614,4,24.0,167.78399080494512,6.990999616872713,18,116,4,0,Active,1
CUST-0471,2024-10-13 17:10:26.719034,North America,Pro,1,30.0,2,223,18,0.29795493131686546,2.8597886640253476,23,28.0,1299.917832820974,46.42563688646335,3,21,1,7,Active,0
CUST-0472,2024-10-14 17:10:26.719034,South America,Enterprise,51,62.0,30,182,7,0.45507563552038444,8.866982062232474,5,35.0,4504.323759702055,128.69496456291586,17,18,3,6,Active,0
CUST-0473,2024-10-15 17:10:26.719034,Asia,Pro,24,284.0,30,400,17,0.16355379453018737,1.2741202726344714,24,31.0,4120.05966241003,132.90515040032355,8,94,2,7,Active,0
CUST-0474,2024-10-16 17:10:26.719034,South America,Basic,99,290.0,12,218,15,0.30412384946803617,1.8178888453268354,0,13.0,3416.809215998605,262.83147815373883,10,60,1,3,Active,0
CUST-0475,2024-10-17 17:10:26.719034,Asia,Basic,24,223.0,10,457,19,0.621106324910203,8.692075372458373,24,35.0,3506.7857505241823,100.1938785864052,2,13,0,5,Active,0
CUST-0476,2024-10-18 17:10:26.719034,South America,Basic,17,40.0,44,391,18,0.3018000558611551,6.675004278182758,0,16.0,3636.085641598481,227.25535259990505,12,24,0,2,Expired,0
CUST-0477,2024-10-19 17:10:26.719034,North America,Pro,5,192.0,11,73,9,0.8997430784088717,7.725125242355952,31,,4713.587475418887,314.2391650279258,6,30,4,7,Active,0
CUST-0478,2024-10-20 17:10:26.719034,South America,Basic,20,32.0,15,267,16,0.6284069576409897,2.8847590373966883,41,43.0,4162.633850014712,96.80543837243516,2,2,4,3,Active,0
CUST-0479,2024-10-21 17:10:26.719034,North America,Basic,21,41.0,16,341,12,0.4386490184359845,5.8337511003109315,41,18.0,3120.718031264967,173.37322395916485,3,83,2,2,Active,1
CUST-0480,2024-10-22 17:10:26.719034,South America,Pro,58,83.0,17,130,12,0.03875693555418247,7.634973012141743,2,47.0,3331.920021933131,70.89191536027938,17,111,2,3,Active,0
CUST-0481,2024-10-23 17:10:26.719034,South America,Basic,31,19.0,26,307,6,0.49954833520467123,6.645827233092363,48,37.0,1076.5639076849986,29.09632182932429,7,108,0,5,Active,1
CUST-0482,2024-10-24 17:10:26.719034,Europe,Pro,11,63.0,2,475,9,0.7647762421250892,5.245288902020885,18,48.0,3290.0209375297995,68.54210286520416,5,111,3,6,Active,1
CUST-0483,2024-10-25 17:10:26.719034,North America,Basic,52,61.0,12,63,1,0.26555759801241363,9.638054077939433,59,48.0,2129.148271968108,44.35725566600225,1,25,0,6,Active,0
CUST-0484,2024-10-26 17:10:26.719034,Europe,Basic,15,157.0,26,340,3,0.8067735696487673,7.085416001081008,42,49.0,773.2797343226612,15.781219067809412,8,50,0,3,Expired,1
CUST-0485,2024-10-27 17:10:26.719034,North America,Pro,83,169.0,23,281,5,0.2518067660508815,9.16975720217114,28,41.0,4033.9500680404058,98.38902604976599,12,14,2,7,Active,0
CUST-0486,2024-10-28 17:10:26.719034,Europe,Basic,7,23.0,18,250,17,0.8237463879508005,7.567934604163131,49,27.0,2556.1330280176967,94.67159363028506,14,6,4,6,Active,1
CUST-0487,2024-10-29 17:10:26.719034,Asia,Pro,28,187.0,32,252,5,0.0852683416116774,7.619171757379148,1,35.0,4887.350958030213,139.63859880086324,16,76,2,1,Active,0
CUST-0488,2024-10-30 17:10:26.719034,South America,Basic,51,,49,27,16,0.8661837088690295,1.720164427819114,8,45.0,1415.5799788278796,31.457332862841767,10,84,2,7,Expired,1
CUST-0489,2024-10-31 17:10:26.719034,North America,Basic,58,31.0,38,492,13,0.4991864509333305,4.235181596685492,55,35.0,2408.543860402333,68.81553886863809,15,87,2,8,Expired,1
CUST-0490,2024-11-01 17:10:26.719034,North America,Enterprise,5,39.0,47,196,10,0.296537589620262,8.725324660476925,16,28.0,2245.497318797652,80.19633281420185,15,30,0,4,Active,1
CUST-0491,2024-11-02 17:10:26.719034,South America,Pro,5,200.0,3,355,18,0.26511325041514877,3.0934347593388036,59,39.0,612.6898169385678,15.709995306117122,10,30,3,3,Active,0
CUST-0492,2024-11-03 17:10:26.719034,North America,Pro,94,269.0,38,153,1,0.43201055893036266,2.039552795408196,45,38.0,2136.31524136559,56.21882214119973,7,38,0,3,Active,0
CUST-0493,2024-11-04 17:10:26.719034,North America,Basic,96,,3,271,2,0.999049498103645,3.934954509749141,35,9.0,1444.8917475404153,160.54352750449058,3,58,1,3,Expired,0
CUST-0494,2024-11-05 17:10:26.719034,Europe,Pro,8,68.0,30,450,10,0.22032739343758256,2.9839409640335255,16,12.0,809.9991521210026,67.49992934341688,2,94,2,5,Active,1
CUST-0495,2024-11-06 17:10:26.719034,North America,Basic,64,273.0,1,373,5,0.10321664887899962,9.327593753138396,48,15.0,1417.956364340335,94.53042428935568,6,41,2,3,Active,1
CUST-0496,2024-11-07 17:10:26.719034,Asia,Basic,10,21.0,30,440,13,0.5850351687186619,8.81169977801918,11,21.0,1173.9259394192961,55.90123521044267,9,94,1,6,Expired,1
CUST-0497,2024-11-08 17:10:26.719034,Asia,Enterprise,38,,45,248,18,0.4885424664402571,5.497149072546137,59,35.0,3673.0269197193315,104.94362627769519,10,57,2,6,Active,1
CUST-0498,2024-11-09 17:10:26.719034,South America,Basic,96,299.0,32,313,15,0.5241962710633074,1.552094870354812,19,42.0,163.56813951320888,3.894479512219259,4,36,2,4,Expired,1
CUST-0499,2024-11-10 17:10:26.719034,North America,Enterprise,92,257.0,28,307,6,0.6669354175572171,7.431061114838407,49,33.0,3091.1391120869744,93.67088218445377,3,64,2,4,Active,0
CUST-0500,2024-11-11 17:10:26.719034,South America,Basic,81,,21,85,7,0.2671440698706493,6.610705582026381,2,19.0,3805.700096697796,200.30000508935768,9,113,1,9,Active,0
CUST-0501,2024-11-12 17:10:26.719034,Asia,Basic,95,84.0,46,197,18,0.9106649953838885,9.734992036556463,42,23.0,2408.8100477801763,104.73087164261636,17,98,0,7,Active,1
CUST-0502,2024-11-13 17:10:26.719034,North America,Pro,8,213.0,13,342,19,0.43567206612229037,6.030579162433392,56,13.0,4658.509250239513,358.34686540303943,14,16,2,6,Active,1
CUST-0503,2024-11-14 17:10:26.719034,North America,Enterprise,25,58.0,27,397,15,0.12908619514246178,4.0275435106261845,49,44.0,3542.324669230311,80.50737884614342,10,88,3,6,Active,0
CUST-0504,2024-11-15 17:10:26.719034,South America,Pro,73,88.0,36,496,6,0.7422987567339443,5.671195242207002,3,1.0,3742.139020043972,3742.139020043972,13,78,1,5,Active,1
CUST-0505,2024-11-16 17:10:26.719034,Asia,Enterprise,66,250.0,7,255,8,0.6431043526178503,9.813369622640646,16,29.0,992.6981023299426,34.230969045860085,12,90,4,6,Active,1
CUST-0506,2024-11-17 17:10:26.719034,North America,Pro,79,163.0,22,139,12,0.3157434024840371,7.267261892797275,49,24.0,3888.7049234369765,162.02937180987402,1,72,1,6,Active,1
CUST-0507,2024-11-18 17:10:26.719034,South America,Pro,50,283.0,10,483,0,0.6215187240340485,7.04778524134346,36,16.0,4162.152733054743,260.13454581592146,19,14,0,9,Active,0
CUST-0508,2024-11-19 17:10:26.719034,Asia,Enterprise,67,,39,324,7,0.21986195636897687,3.1661343075329684,45,25.0,1812.719278145888,72.50877112583552,19,31,1,1,Active,0
CUST-0509,2024-11-20 17:10:26.719034,South America,Basic,49,,15,420,3,0.44483935934052954,7.692422658045559,41,23.0,1074.6817094845264,46.72529171671854,6,66,4,9,Active,1
CUST-0510,2024-11-21 17:10:26.719034,Europe,Basic,36,218.0,15,292,2,0.8994125221673253,7.752446465245946,14,28.0,1931.4028892260474,68.97867461521598,13,112,3,1,Active,1
CUST-0511,2024-11-22 17:10:26.719034,North America,Basic,68,97.0,4,88,2,0.13353423316074942,3.8556008539831477,32,47.0,3700.6437653106846,78.73710138958903,19,68,4,9,Active,1
CUST-0512,2024-11-23 17:10:26.719034,Europe,Enterprise,78,,32,81,12,0.386696449987462,5.353424491516419,15,16.0,2094.018639284827,130.87616495530168,13,65,1,6,Active,0
CUST-0513,2024-11-24 17:10:26.719034,Asia,Enterprise,41,166.0,23,272,7,0.8211424247203473,3.6514299964641044,10,43.0,3685.8928573716917,85.71843854352771,4,55,4,9,Expired,1
CUST-0514,2024-11-25 17:10:26.719034,Europe,Basic,89,165.0,6,200,6,0.9694908994061782,3.3283456329185803,54,38.0,576.6870594779128,15.175975249418759,2,84,1,6,Expired,1
CUST-0515,2024-11-26 17:10:26.719034,Europe,Pro,62,148.0,24,376,0,0.4539261364217959,1.2330646322453664,19,11.0,4031.998435337537,366.54531230341246,15,78,3,6,Active,0
CUST-0516,2024-11-27 17:10:26.719034,Asia,Enterprise,10,130.0,20,384,15,0.5069996201433474,3.566905701879989,37,3.0,1273.5053333953633,424.50177779845444,12,40,3,4,Expired,0
CUST-0517,2024-11-28 17:10:26.719034,South America,Basic,21,74.0,37,439,5,0.5721719617837697,5.985729548904474,23,15.0,1252.1556486958225,83.47704324638816,7,25,0,0,Expired,0
CUST-0518,2024-11-29 17:10:26.719034,Europe,Pro,36,116.0,20,72,6,0.9323481416337108,1.0144106879412593,53,1.0,2956.001016367265,2956.001016367265,18,25,3,1,Expired,0
CUST-0519,2024-11-30 17:10:26.719034,South America,Enterprise,12,156.0,12,497,11,0.8582067909770298,3.548971754287007,15,7.0,359.88904827747837,51.41272118249691,13,3,2,8,Active,1
CUST-0520,2024-12-01 17:10:26.719034,Europe,Basic,91,146.0,33,389,8,0.17060112462164434,8.932692990909251,29,1.0,141.22565615649614,141.22565615649614,17,69,4,7,Active,1
CUST-0521,2024-12-02 17:10:26.719034,South America,Pro,2,171.0,28,21,10,0.436757817847075,6.3428372659662475,33,49.0,1312.533039814312,26.78638856763902,4,102,4,7,Active,1
CUST-0522,2024-12-03 17:10:26.719034,Asia,Basic,13,109.0,8,150,9,0.4640004281964263,6.470765416728824,0,32.0,2694.9570781667653,84.21740869271142,14,118,1,9,Active,1
CUST-0523,2024-12-04 17:10:26.719034,Europe,Enterprise,53,150.0,1,263,0,0.7890961116487567,4.630278745237179,23,9.0,4539.005767263884,504.33397414043156,13,26,3,0,Active,0
CUST-0524,2024-12-05 17:10:26.719034,Asia,Enterprise,32,92.0,37,52,17,0.6028928826054353,7.0882492914316995,23,29.0,4233.711529773462,145.990052750809,3,40,0,5,Active,0
CUST-0525,2024-12-06 17:10:26.719034,Europe,Enterprise,95,186.0,22,26,3,0.654220462029013,2.709394896073232,8,26.0,2457.3278350056676,94.51260903867953,18,38,0,8,Active,0
CUST-0526,2024-12-07 17:10:26.719034,Asia,Basic,16,207.0,6,72,4,0.9981999076656176,8.368721293457725,21,23.0,194.8894485305289,8.47345428393604,14,38,0,7,Active,1
CUST-0527,2024-12-08 17:10:26.719034,Asia,Enterprise,32,121.0,21,262,8,0.07496004347001306,2.0502020794230984,11,45.0,2680.9111458002526,59.57580324000561,15,68,2,2,Active,0
CUST-0528,2024-12-09 17:10:26.719034,Europe,Enterprise,32,65.0,32,474,16,0.223009823533733,6.9040121918779835,16,43.0,3526.9300436272247,82.02162892156336,3,7,3,3,Active,0
CUST-0529,2024-12-10 17:10:26.719034,Europe,Basic,98,188.0,35,385,2,0.40789593737154684,4.070343932377147,24,29.0,1702.4310172999185,58.70451783792822,1,94,0,2,Expired,1
CUST-0530,2024-12-11 17:10:26.719034,Europe,Enterprise,11,195.0,15,301,15,0.3477824030488872,7.727616735242291,27,38.0,564.205883375457,14.847523246722552,17,30,2,5,Active,0
CUST-0531,2024-12-12 17:10:26.719034,North America,Basic,10,,5,478,4,0.02164556134698359,5.94788096139418,14,33.0,1400.0540864962404,42.425881408976984,3,19,4,8,Active,1
CUST-0532,2024-12-13 17:10:26.719034,South America,Pro,15,226.0,46,17,15,0.09177760647117583,5.0711773463084455,29,7.0,3860.2284336943917,551.4612048134845,14,103,1,7,Active,1
CUST-0533,2024-12-14 17:10:26.719034,North America,Basic,17,129.0,48,334,2,0.6809532914035762,2.524801618839223,50,12.0,1762.7067230938085,146.89222692448405,3,35,3,9,Active,0
CUST-0534,2024-12-15 17:10:26.719034,North America,Basic,40,184.0,6,99,19,0.8793244633625606,6.731393178559175,26,31.0,4061.7876385216937,131.02540769424817,13,104,3,3,Active,0
CUST-0535,2024-12-16 17:10:26.719034,Asia,Basic,18,32.0,25,217,14,0.5142270112659776,9.772928590783717,21,32.0,1604.4120445193043,50.13787639122826,15,33,4,1,Expired,1
CUST-0536,2024-12-17 17:10:26.719034,Europe,Pro,55,222.0,46,301,2,0.539191079513633,8.430430824163135,9,20.0,826.1396416849525,41.30698208424762,18,33,3,7,Active,1
CUST-0537,2024-12-18 17:10:26.719034,South America,Basic,73,244.0,40,293,19,0.2550934328323794,1.540073733301106,57,17.0,2184.883313972905,128.5225478807591,14,78,3,7,Active,0
CUST-0538,2024-12-19 17:10:26.719034,Asia,Pro,25,22.0,29,127,13,0.7678763636337114,4.386064405250719,30,36.0,2266.8498163228032,62.9680504534112,3,38,3,5,Expired,0
CUST-0539,2024-12-20 17:10:26.719034,North America,Basic,59,110.0,7,358,15,0.7517945873672564,9.330247082712447,26,3.0,90.3800105611915,30.126670187063834,19,10,3,7,Active,0
CUST-0540,2024-12-21 17:10:26.719034,Europe,Basic,78,33.0,40,184,16,0.5883656892176566,5.527393728013193,11,1.0,594.0549128045674,594.0549128045674,8,57,2,8,Active,1
CUST-0541,2024-12-22 17:10:26.719034,Asia,Pro,89,20.0,13,85,19,0.21266428651134284,6.959006432273613,45,27.0,932.7808336763591,34.54743828430959,4,28,2,0,Active,1
CUST-0542,2024-12-23 17:10:26.719034,Europe,Pro,22,282.0,38,110,17,0.09701821823708945,9.213394110322515,30,47.0,576.8007137195877,12.272355611055058,4,78,1,8,Active,1
CUST-0543,2024-12-24 17:10:26.719034,Asia,Basic,30,290.0,18,423,17,0.06423857585712589,8.864152213778926,31,40.0,1714.2151163526055,42.855377908815136,19,100,3,1,Active,1
CUST-0544,2024-12-25 17:10:26.719034,Europe,Pro,84,103.0,2,160,13,0.5926960666428778,5.516383379864599,31,33.0,4823.468049528919,146.16569847057332,11,38,4,0,Active,1
CUST-0545,2024-12-26 17:10:26.719034,North America,Enterprise,85,210.0,8,409,17,0.8250353191428,4.938816723918419,40,20.0,2551.020466252119,127.55102331260596,1,16,0,7,Active,1
CUST-0546,2024-12-27 17:10:26.719034,South America,Pro,44,30.0,11,279,14,0.8583304317809248,4.057233566316284,58,,3141.504559114526,224.3931827938947,8,21,1,7,Expired,0
CUST-0547,2024-12-28 17:10:26.719034,North America,Basic,32,220.0,33,467,14,0.4636220743434498,7.47117498846602,44,36.0,1788.3685278299106,49.67690355083085,15,92,0,3,Active,1
CUST-0548,2024-12-29 17:10:26.719034,South America,Basic,51,149.0,38,80,5,0.7842712993067169,3.5828811952438895,34,5.0,1624.203930599299,324.8407861198598,1,97,0,7,Expired,0
CUST-0549,2024-12-30 17:10:26.719034,Europe,Enterprise,46,110.0,48,189,14,0.9468801963410236,3.2489884578781014,52,23.0,125.5023918558917,5.456625732864857,7,6,3,6,Active,1
CUST-0550,2024-12-31 17:10:26.719034,Asia,Basic,21,37.0,27,133,17,0.275170112488068,4.206249051434021,45,45.0,2506.664941823352,55.70366537385227,11,41,4,1,Active,1
CUST-0551,2025-01-01 17:10:26.719034,North America,Enterprise,99,50.0,20,390,3,0.39796034638075717,2.594935511909128,20,15.0,2423.208943690815,161.547262912721,14,15,0,4,Active,1
CUST-0552,2025-01-02 17:10:26.719034,South America,Pro,32,155.0,12,302,7,0.9314789925966807,7.256078343511906,9,6.0,797.5753236438039,132.92922060730066,16,108,0,9,Active,0
CUST-0553,2025-01-03 17:10:26.719034,North America,Enterprise,94,265.0,43,294,14,0.33823096731728486,6.54616584397551,15,33.0,3823.976761031451,115.87808366761973,14,3,1,3,Active,1
CUST-0554,2025-01-04 17:10:26.719034,South America,Pro,39,236.0,31,204,2,0.9138762903217963,5.345906807042592,6,19.0,2468.4449082519045,129.9181530658897,12,43,4,2,Active,0
CUST-0555,2025-01-05 17:10:26.719034,North America,Enterprise,12,245.0,27,408,14,0.9810448622544657,4.512932013353992,3,13.0,1701.5799111062506,130.8907623927885,17,47,4,0,Expired,0
CUST-0556,2025-01-06 17:10:26.719034,South America,Basic,47,22.0,32,237,12,0.6618107285744247,9.181562886070584,26,29.0,743.0754560244055,25.623291587048467,14,99,0,4,Active,0
CUST-0557,2025-01-07 17:10:26.719034,South America,Pro,18,219.0,10,440,8,0.8168902895041683,1.2621140649019476,51,6.0,2765.282526585352,460.88042109755867,10,14,4,9,Active,1
CUST-0558,2025-01-08 17:10:26.719034,Europe,Basic,21,238.0,3,439,1,0.7495455642210852,7.9219696915656925,54,15.0,3766.5569601831608,251.10379734554405,14,66,1,7,Expired,0
CUST-0559,2025-01-09 17:10:26.719034,South America,Basic,13,109.0,45,445,7,0.6995342576155238,9.117186145739998,24,16.0,1417.1767698980086,88.57354811862554,18,29,1,8,Active,0
CUST-0560,2025-01-10 17:10:26.719034,Europe,Pro,21,40.0,27,284,19,0.30693107298123257,5.017191214869333,30,24.0,1101.7838143678455,45.90765893199356,9,4,1,6,Active,1
CUST-0561,2025-01-11 17:10:26.719034,South America,Enterprise,8,25.0,35,470,16,0.057094337907943715,5.956214423235821,10,23.0,2614.455470682239,113.6719769861843,17,26,3,0,Active,0
CUST-0562,2025-01-12 17:10:26.719034,Asia,Enterprise,46,146.0,31,115,12,0.3430517325196506,9.500173190938341,47,48.0,785.1630795249845,16.35756415677051,6,115,0,0,Active,0
CUST-0563,2025-01-13 17:10:26.719034,Asia,Pro,7,175.0,15,30,0,0.6669359852039066,2.91049763756963,19,10.0,3336.400799105482,333.6400799105482,8,12,4,0,Active,0
CUST-0564,2025-01-14 17:10:26.719034,Asia,Basic,23,109.0,16,73,1,0.10252919822780138,5.681213630062164,35,41.0,3030.66470344171,73.91865130345634,13,2,1,1,Active,0
CUST-0565,2025-01-15 17:10:26.719034,South America,Basic,96,118.0,13,174,14,0.011917982978242092,5.272490144153916,53,41.0,444.53942746122885,10.842425060029973,18,17,0,0,Active,0
CUST-0566,2025-01-16 17:10:26.719034,Europe,Pro,75,182.0,49,36,11,0.13969237260293865,3.3255338308333307,53,49.0,192.2366931130556,3.9231978186337875,5,35,0,3,Active,0
CUST-0567,2025-01-17 17:10:26.719034,Europe,Basic,86,246.0,35,320,13,0.7157359264107953,8.367339073357972,54,17.0,3105.2403764170385,182.66119861276698,6,10,3,9,Active,1
CUST-0568,2025-01-18 17:10:26.719034,South America,Basic,22,171.0,11,294,1,0.972793701656444,9.096405352869123,16,49.0,1478.5259322038166,30.173998616404422,19,112,4,8,Expired,0
CUST-0569,2025-01-19 17:10:26.719034,Asia,Basic,89,225.0,21,157,17,0.9830646996148205,8.037393218093879,44,44.0,441.36430833525867,10.031007007619515,4,86,4,3,Expired,0
CUST-0570,2025-01-20 17:10:26.719034,Asia,Basic,22,273.0,11,290,6,0.4939791491401879,2.7582306476374754,10,45.0,3799.549237732868,84.43442750517484,7,105,1,3,Active,0
CUST-0571,2025-01-21 17:10:26.719034,Europe,Basic,92,272.0,30,335,5,0.8693523009923474,1.780737719512434,29,30.0,1577.0795750580442,52.569319168601474,4,43,1,6,Active,0
CUST-0572,2025-01-22 17:10:26.719034,Asia,Basic,29,283.0,48,328,13,0.7368264557515041,6.449000367748081,34,44.0,2303.4017526947355,52.35003983397126,11,21,0,8,Expired,1
CUST-0573,2025-01-23 17:10:26.719034,North America,Basic,13,12.0,35,173,7,0.5010402369846034,1.5138528445889554,40,46.0,1191.6965079943086,25.90644582596323,12,15,4,6,Active,1
CUST-0574,2025-01-24 17:10:26.719034,Europe,Basic,82,37.0,22,395,1,0.5727605329550868,7.055432997022758,37,10.0,3140.3122210062434,314.03122210062435,14,35,4,0,Active,1
CUST-0575,2025-01-25 17:10:26.719034,Asia,Enterprise,2,158.0,38,415,16,0.13722714661687108,5.773817982945184,21,19.0,1514.4271926182537,79.70669434832914,13,112,1,0,Active,1
CUST-0576,2025-01-26 17:10:26.719034,Europe,Basic,29,37.0,31,233,4,0.9376614606165921,6.965071594692972,52,29.0,4840.424596525866,166.91119298365055,10,85,2,3,Expired,1
CUST-0577,2025-01-27 17:10:26.719034,North America,Basic,85,74.0,14,281,13,0.3519297707317768,6.311536962847696,42,2.0,3517.708267598364,1758.854133799182,18,85,0,3,Active,0
CUST-0578,2025-01-28 17:10:26.719034,Europe,Pro,79,30.0,24,155,19,0.4461492564571695,4.8043231257445544,47,36.0,692.2441591035943,19.229004419544285,16,85,4,0,,1
CUST-0579,2025-01-29 17:10:26.719034,Europe,Basic,52,261.0,49,462,2,0.6716602309978987,2.8078946212620544,50,19.0,2089.307249970599,109.96353947213679,5,60,3,5,Active,0
