login_frequency,session_duration,app_visits,pages_viewed,cart_activity,email_open_rate,feature_usage_score,last_login_days,purchase_count,total_spend,avg_order_value,purchase_frequency,last_purchase_days,payment_failures,refund_count,subscription_status,churn,region_Europe,region_North America,region_South America,plan_type_Enterprise,plan_type_Pro,engagement_score,customer_value_score,friction_score,adoption_score
1,97.0,28,361,12,0.678887337188785,2.1246090947561624,26,49.0,2818.434928658614,57.5190801767064,7,29,1,2,1,0,0,1,0,0,0,0.2727933901846945,20.82623039357253,3,4.679539016315957
24,251.0,49,235,4,0.2367975854561801,1.9589612249450168,32,16.0,246.1494053807425,15.384337836296408,9,119,1,6,0,0,1,0,0,0,0,0.6488091618526401,2.3385459973935796,7,3.3341900313101838
57,102.0,36,185,1,0.0839625634467267,7.195218624222919,21,17.0,215.7267918553113,12.68981128560655,5,43,1,1,1,1,1,0,0,0,0,0.5530523306920823,1.1386197312054318,2,5.451316726941119
70,95.0,13,285,0,0.7700212284558287,3.338149745540444,47,20.0,1261.4836922086938,63.07418461043469,14,69,3,6,1,0,1,0,0,0,1,0.45773784531548506,18.64293530039133,9,4.524786295615913
41,53.0,32,48,15,0.6301750848870414,3.2919551778920213,2,23.0,3451.61119539947,150.07005197389,5,94,1,1,1,0,1,0,0,0,0,0.414752190528588,18.21782346889633,2,2.126939512793706
54,146.0,36,69,5,0.9884904844868048,9.983755490300071,22,34.0,4262.217261522058,125.359331221237,8,113,4,4,1,0,1,0,0,0,0,0.5850782757615056,35.994006166157426,8,5.683260510681098
46,83.0,37,75,15,0.3443080333199593,2.6913336208641585,20,11.0,2800.337541099444,254.5761400999494,7,107,2,6,1,0,0,0,0,0,0,0.4956667900767279,20.692503565609744,8,2.0971698164441035
60,45.0,26,330,13,0.0617623862901997,2.332537835399467,40,34.0,2665.3423705159385,78.39242266223349,13,58,4,2,1,0,0,1,0,0,0,0.44675841756587104,36.57640113778351,6,4.472882144152639
60,110.0,22,444,2,0.7343500353352957,1.8881670498392853,22,33.0,2017.5245736194152,61.13710829149743,13,8,1,3,1,0,0,0,0,0,1,0.48748601295185146,27.686419923514322,4,5.392981320510826
57,165.0,4,133,14,0.5217334188532456,6.218248106501165,3,26.0,816.3738002305257,31.398992316558683,8,42,2,0,1,1,0,0,1,0,0,0.4203446656862806,6.89419656399532,2,4.441789383911905
31,151.0,31,173,2,0.213203931389135,6.650774434018913,20,2.0,600.5869656196718,300.2934828098359,11,76,0,2,0,0,1,0,0,0,1,0.4665534603422802,6.97385966597799,2,5.058854150877192
84,180.0,18,417,1,0.7817289890047594,4.287051336311937,36,23.0,3805.792008492621,165.4692177605487,18,42,0,8,0,0,0,1,0,0,0,0.6302000277155557,72.31396439578144,8,6.321882381582823
24,151.0,38,420,0,0.2037554858499437,5.81872001960321,42,41.0,4638.242720969912,113.12787124316858,19,13,4,9,1,0,1,0,0,0,0,0.48112777491659475,93.02757257096755,13,7.117776843468938
89,179.0,24,395,8,0.2606616548329366,8.095595778504213,30,22.0,2296.833249767503,104.40151135306832,6,26,2,4,0,0,0,1,0,0,0,0.6861333973135216,14.547398410641598,6,8.005713720915434
36,261.0,23,168,8,0.0925285543667191,8.362937514895735,20,34.0,3300.6338369910345,97.07746579385396,2,18,4,7,1,1,0,0,0,0,0,0.5481437816841543,6.968382146623493,11,5.8648354909148015
85,64.0,22,66,6,0.3994322790308544,9.621208681440834,25,15.0,4573.143677895897,304.8762451930598,13,42,2,1,1,0,0,1,0,0,0,0.5423422678081063,62.75709247478783,3,5.471926986010998
30,100.0,2,87,2,0.4189292239374189,8.418411873305871,40,10.0,459.6670283413813,45.966702834138125,11,51,2,2,1,1,0,0,1,0,0,0.23379146733184003,5.337533999630514,4,5.080949423626883
24,287.0,31,203,17,0.5145617903482984,6.083572930456839,57,15.0,3854.702451063959,256.9801634042639,1,116,4,6,1,1,0,0,1,0,1,0.5747254815577797,4.069072951913277,10,5.075854601500964
30,110.0,11,294,10,0.7089642671237775,2.616912692531614,34,42.0,3087.91625303412,73.52181554843143,2,113,2,9,1,1,0,1,0,0,0,0.29892695296422006,6.519287370430579,11,4.254348129832941
86,164.0,28,24,6,0.9061009286804258,1.8978720193255816,37,29.0,2997.199522361008,103.35170766762096,17,84,1,3,1,1,0,1,0,0,1,0.6834518138865965,53.785993151695955,4,1.1894169715866385
92,150.0,46,21,8,0.1377340988878086,1.4906070091977328,23,23.0,1469.7767381230333,63.90333644013188,8,16,2,8,1,0,0,1,0,1,0,0.8038514970191989,12.412120201489504,10,0.9557243462822331
7,182.0,32,110,0,0.054348098348657,6.998732486068453,10,17.0,3422.627840340608,201.3310494318005,2,101,2,6,1,1,0,1,0,0,1,0.40680989128194095,7.225938990829901,8,4.601570651851862
35,19.0,5,165,13,0.0185312335943332,8.267826298581937,40,0.0,3976.040796555674,441.7823107284083,6,3,4,0,0,1,0,0,1,0,0,0.19108993146260228,25.182955519437535,4,5.787219762517422
55,237.0,38,349,19,0.1436213780688162,5.578155556156711,28,36.0,573.1622430690488,15.92117341858469,5,91,0,3,1,0,1,0,0,0,0,0.6926679255871803,3.0251867815199005,3,6.286071766054308
92,274.0,10,134,5,0.6579494857816259,1.4924275735027597,46,9.0,2672.2719405951093,296.9191045105677,16,79,3,9,0,1,0,1,0,0,0,0.7078580494729563,45.13414817013877,12,2.088899157492863
14,257.0,40,368,6,0.7274770779964966,5.819235171322044,54,16.0,515.3132531271742,32.20707832044839,8,98,2,5,0,1,0,1,0,0,0,0.5593231475219053,4.35176981192613,7,6.596992335160019
10,256.0,46,289,9,0.7865057135281222,9.421743353720954,59,36.0,4364.144356295246,121.2262321193124,19,45,3,5,1,1,0,0,1,1,0,0.5788928807562348,87.53007986838128,8,7.60666326002681
80,164.0,24,414,6,0.2437082119043426,6.378518718392144,2,48.0,2543.107246055173,52.98140095948278,16,22,2,9,1,1,0,0,1,0,0,0.6347195937258049,42.95258185080006,11,7.337555952382445
16,43.0,35,403,1,0.3058948132615199,8.284847396165333,0,33.0,4041.74878941118,122.47723604276302,13,104,4,5,1,1,0,0,0,0,0,0.32207599164120904,55.46477880477239,9,8.180499850387275
54,138.0,44,119,3,0.4831346455654994,8.201373835525755,51,31.0,1846.7473319544088,59.57249457917449,7,23,4,4,0,1,0,1,0,0,1,0.6260311117453974,13.646149862435408,8,5.293071687301956
95,169.0,48,343,16,0.0631830968602265,9.389161898025876,53,6.0,634.1403518134638,105.6900586355773,16,59,2,2,1,0,0,0,0,0,1,0.8472811522500964,10.710505979806412,4,8.131454696507928
89,98.0,23,366,0,0.6111415232112462,7.93205889084886,18,10.0,217.08152888470028,21.70815288847003,16,62,4,1,1,1,0,0,1,0,1,0.5987400453238962,3.6664643821767537,5,7.633364114763108
77,102.0,17,155,9,0.9837350336757578,7.729304626117806,45,16.0,1414.733007654154,88.42081297838462,12,113,4,2,1,1,0,0,1,0,0,0.5175338808879182,17.920921955578216,6,5.417758525483753
70,250.0,1,225,18,0.3608063113780025,3.106923984735765,48,4.0,1228.726164816752,307.181541204188,14,68,2,8,1,0,1,0,0,0,0,0.5397868522092124,18.158825622604283,10,3.807971010403955
44,126.0,31,407,14,0.7528474750913839,1.5393263978897331,21,22.0,2806.1563503596094,127.55256137998224,18,115,0,2,0,1,0,1,0,0,1,0.49399510082739895,53.31985824660818,2,4.847819511570117
73,103.0,31,171,9,0.500033915569608,5.658395185484269,13,13.0,118.47680193789972,9.113600149069208,18,54,2,2,1,0,0,0,0,0,0,0.5880898949221931,2.2511811517668074,4,4.542624446449549
45,172.0,42,137,18,0.1278118443603827,2.119907871520797,48,16.0,2607.647016052875,162.9779385033047,16,57,0,0,0,1,0,0,1,0,0,0.6115362897971593,44.04264588870417,0,2.4326994267423623
56,108.0,42,323,11,0.5822374488025863,9.65976288650192,56,29.0,1964.940992639896,67.75658595309986,16,105,4,1,1,1,0,0,1,0,0,0.5917666874188613,33.1874673981116,5,8.066354389142743
84,122.0,34,341,15,0.2998742684440649,3.6093228636972574,58,6.0,2889.8401268730663,481.6400211455111,13,23,0,2,1,0,0,0,0,0,0,0.6699652314559147,39.65717608132715,2,5.221495099183298
82,100.0,9,159,8,0.0344032084534582,8.676497830458638,13,26.0,3515.0634654703194,135.19474867193537,9,111,4,1,0,1,1,0,0,0,0,0.48674962028999297,33.394911456500004,5,5.93143528797481
57,215.0,22,463,14,0.6349297301177438,4.488621626822134,43,11.0,3174.1188059483966,288.55625508621785,9,60,0,7,1,1,0,0,1,0,0,0.5807159713992013,30.155761771679813,7,6.8835893705252955
21,26.0,13,45,16,0.8589323493247276,3.908748248716397,15,24.0,4923.375403173098,205.14064179887907,13,73,0,5,0,0,0,1,0,0,1,0.19052727810491785,67.56331032380555,5,2.405275927965413
68,283.0,25,182,13,0.3447697668998741,9.416427151389591,32,29.0,699.9440659455865,24.136002273985746,4,88,2,6,1,1,0,0,1,0,1,0.7117551875315851,2.9554794464670158,8,6.531860870283974
50,182.0,48,429,17,0.3902955472127705,4.269903148776016,12,3.0,2154.387674559595,718.1292248531983,9,85,0,0,1,0,0,1,0,1,0,0.6785064486927841,20.467791361845645,0,6.4335487687767845
33,125.0,18,31,1,0.8910216829672115,4.512591177968228,37,10.0,2129.9053758501227,212.99053758501228,15,105,4,5,1,0,0,0,0,0,0,0.3689554751666553,33.72532821287254,9,2.566916831469084
91,190.0,12,215,3,0.8136088133673559,1.9548260165161824,48,1.0,2091.095486477574,2091.095486477574,14,110,2,1,0,1,0,1,0,0,0,0.6317816069368865,30.903418016514788,3,3.1317216254925597
7,100.0,40,136,17,0.7149528235517771,7.034019987542584,11,43.0,3322.353976292915,77.26404596030035,19,55,0,5,0,0,0,0,0,0,0,0.37351523562703687,66.63526344550623,5,4.879735444673096
70,91.0,17,345,6,0.2487970637531479,3.5995547302976214,54,26.0,2454.242022128145,94.39392392800558,12,117,2,2,1,1,0,1,0,0,1,0.478214263307431,31.08874925565522,4,5.256691192804121
15,123.0,15,454,12,0.9102166549666444,6.270437510555565,50,12.0,2591.9884734666857,215.99903945555715,6,80,3,6,1,0,0,0,0,0,1,0.27585416653739636,16.416816067569325,9,7.684316951670568
82,266.0,42,365,14,0.154415757539213,6.322165336478886,37,14.0,2167.456400812356,154.8183143437397,3,63,2,2,1,0,0,1,0,0,0,0.8553456205630119,6.863983661744784,4,6.81839729749796
32,67.0,15,449,0,0.6267705194172218,7.472797260361903,38,25.0,4958.580310482627,198.3432124193051,16,56,3,8,1,0,1,0,0,1,0,0.28835374425436544,83.7494474447146,11,8.235396626172935
75,163.0,15,226,10,0.0288011805465187,7.707173375551971,32,8.0,4638.531130607021,579.8163913258776,17,55,3,2,1,1,0,1,0,0,0,0.5584121882258528,83.24037214186747,5,6.118115745892218
20,125.0,39,105,9,0.6437198063249459,5.630071909613855,32,43.0,1545.5437049282111,35.94287685879561,16,25,2,6,1,0,0,1,0,0,1,0.4450016512128313,26.10392958963616,8,3.867140163223761
88,275.0,13,426,4,0.2771443518733598,3.978927528430627,28,4.0,566.8536845856693,141.71342114641732,6,26,4,3,0,1,1,0,0,0,1,0.7110671247317211,3.590267770219117,7,6.2580008383636105
15,212.0,17,438,15,0.44967697718372,8.537058053512606,4,28.0,4200.425972952628,150.01521331973672,8,49,4,7,1,1,0,0,1,1,0,0.3773967233594563,35.47218480292907,11,8.657306581866523
48,50.0,32,173,10,0.3452645520570531,3.7887908446763614,5,7.0,4985.879554614365,712.2685078020521,19,63,4,1,0,0,0,0,1,0,1,0.44002498536660034,100.0,5,3.6278623562059162
71,114.0,9,157,5,0.1727567562462099,5.567581850223983,30,10.0,1470.118381257831,147.0118381257831,2,45,1,7,1,1,0,1,0,1,0,0.45635199858802344,3.1037513360522238,8,4.356937217697162
21,202.0,40,27,8,0.6219807900938741,4.611273248833552,15,36.0,1795.3467799504135,49.87074388751149,14,73,3,8,1,0,1,0,0,0,0,0.5324220293164392,26.532672651343525,11,2.5761777065811047
42,287.0,20,303,12,0.8819755551406074,8.695705473727193,30,2.0,4708.749575611163,2354.374787805581,12,79,2,7,0,1,0,1,0,1,0,0.5801058155095422,59.64739155468867,9,7.383924881152174
26,246.0,26,204,7,0.9590842422824034,4.8872667803124585,24,26.0,3558.536294835418,136.86678057059302,17,39,4,5,1,0,0,0,0,0,0,0.5110569209948093,63.859415216143745,9,4.4877215665089345
14,230.0,27,160,13,0.192346363153915,4.474892699537358,47,14.0,1485.2352755803845,106.08823397002746,15,97,4,9,0,1,0,0,0,1,0,0.4526410097838669,23.517498810148737,13,3.8406527625943303
57,77.0,21,489,0,0.7173727740629734,7.208413236078737,45,16.0,2909.421991506736,181.838874469171,18,65,2,0,0,1,0,1,0,0,1,0.43613198395807096,55.28201169076829,2,8.504006217237766
37,206.0,18,374,16,0.6643393666056823,6.421969988752984,32,43.0,4721.705601027638,109.80710700064274,16,69,3,6,1,1,0,0,1,1,0,0.4663879943383049,79.74868013062189,9,6.958479984356452
58,265.0,13,132,4,0.3433777895745725,1.9652215014626149,12,42.0,4060.947403659435,96.68922389665322,13,56,2,0,1,0,0,0,1,0,0,0.5798215587035462,55.728240723887055,2,2.30525604131247
21,148.0,16,409,1,0.0190991993537258,5.573519257095669,51,17.0,3711.745241506012,218.33795538270653,17,9,1,6,1,1,0,1,0,0,1,0.3313026517995462,66.60881354445782,7,6.884956021333405
82,158.0,9,196,8,0.6897912473128661,7.619305494999229,9,46.0,3687.6115955178416,80.16546946777916,8,108,1,1,1,0,0,1,0,0,1,0.5449436002231034,31.141517750801757,2,5.7735806032110375
69,108.0,12,462,3,0.9454948605595002,9.928672881322209,23,22.0,898.3214182184289,40.83279173720131,1,70,2,7,1,1,0,0,0,0,1,0.46061847055635874,0.9482795186923063,9,9.593594957695172
3,85.0,44,461,16,0.6321201219156514,6.662321505732872,9,4.0,4125.159383747403,1031.2898459368507,3,28,3,1,1,1,0,0,1,0,0,0.3667932481597078,13.063712193483093,4,7.950399229820343
87,291.0,38,158,16,0.4352927241876341,4.33263759797186,40,19.0,1387.831975892856,73.04378820488716,16,45,4,2,1,1,0,1,0,0,0,0.8761414568867986,23.440209465079793,6,3.7494851316512605
90,118.0,19,113,17,0.5251538941116284,3.0353643982190657,30,2.0,4652.529622928632,2326.264811464316,2,26,1,2,1,0,0,0,0,0,0,0.59835754307804,9.822538931070431,3,2.6499467281676488
37,197.0,7,252,15,0.1996288076599175,8.855472107379882,12,0.0,1829.553555158777,46.91162961945582,15,28,1,0,1,0,0,0,1,0,0,0.3900109552283465,28.969500162010686,1,6.952786153890342
88,151.0,35,471,7,0.7505441637537376,8.331086909021526,2,9.0,4289.72538124086,476.6361534712066,1,40,3,4,1,0,1,0,0,1,0,0.7213462865636778,4.528288691939151,7,8.884982332266274
49,163.0,48,240,10,0.746419830009849,3.105305387014464,58,19.0,1338.5051376438291,70.44763882335943,9,15,1,4,1,1,0,0,0,0,0,0.6554024995018783,12.716487481600907,5,3.957462312745709
19,49.0,18,488,17,0.1455173003874249,2.805688811319161,49,16.0,2577.48941354538,161.09308834658626,16,6,1,9,1,0,0,0,1,1,0,0.236135637998992,43.53328990612169,10,6.292623964777817
89,151.0,16,215,9,0.8779783824996591,7.43623099130058,51,25.0,543.3576244904121,21.73430497961649,4,27,3,4,1,0,0,0,1,0,0,0.609060159991837,2.294300886876005,7,5.872424112884759
85,141.0,39,207,12,0.2691897394733052,3.834568557268835,33,48.0,3303.9933259509085,68.83319429064393,12,38,2,8,1,1,0,0,0,0,0,0.7236814255447795,41.852848711219266,10,3.991432575227604
12,288.0,4,405,16,0.9822560609366148,3.75758918525762,48,18.0,4182.035583082523,232.33531017125128,1,68,4,5,1,1,1,0,0,0,1,0.361937855105557,4.41460997083264,9,5.93691082509374
61,93.0,25,409,17,0.3829030140372458,2.370612223608897,27,23.0,3595.0519336990565,156.30660581300245,1,75,4,5,1,1,0,0,0,0,1,0.49283690774374,3.794982562169137,9,5.28350250459002
41,251.0,32,346,9,0.1778840587344996,3.3757796773884694,18,21.0,2621.0599795639,124.81237997923331,7,85,1,2,0,1,0,0,1,0,0,0.6134143978864475,19.36776984088469,3,5.154823706429706
33,125.0,40,96,15,0.3517201113456523,4.847568018333846,22,11.0,235.12823422128287,21.375294020116623,18,64,4,4,1,1,0,1,0,0,1,0.5036493527176757,4.46767840175672,8,3.385707856862314
50,118.0,13,151,19,0.4401803286971931,7.59554503545174,44,39.0,4667.870625782583,119.68899040468162,15,30,2,9,1,1,0,1,0,0,1,0.40000668758432734,73.91195435004249,11,5.310798569830078
68,230.0,45,326,4,0.0693077730382948,4.026772849723748,31,41.0,3530.392847407387,86.10714261969237,13,82,1,6,0,0,0,0,0,0,0,0.7810269095983382,48.44745890402756,7,5.279919490994138
71,50.0,17,208,12,0.5782183812232895,3.957439055318584,12,4.0,3731.862549443012,932.9656373607528,16,99,4,2,0,1,0,0,1,1,0,0.44111754360201566,63.030425421314995,6,4.062887864332638
86,156.0,49,55,17,0.5976324398689004,3.5642192729719224,32,25.0,3975.456071798928,159.0182428719571,7,3,0,1,1,1,0,1,0,1,0,0.8039964866051823,29.37579407242713,1,2.333211840894779
33,121.0,37,297,16,0.7389304553494722,5.304553007599387,33,32.0,3741.2396953787775,116.9137404805868,16,62,0,4,1,1,0,0,1,0,1,0.48126862785247876,63.1888035742449,4,5.62822840760731
81,112.0,6,24,8,0.0291698922907432,2.6257302814718377,32,30.0,2211.1696588506848,73.70565529502282,13,12,0,2,1,1,0,0,0,0,0,0.47638200309007767,30.34380472860717,2,1.5533461026597666
24,55.0,19,53,13,0.5412382144338301,5.37067660628913,55,0.0,3670.772928146855,81.57273173659677,14,91,0,4,1,1,0,1,0,0,1,0.2684801740702362,54.248804502617745,4,3.2164004273930615
61,280.0,13,410,16,0.0529074332706643,7.337580005752208,4,26.0,3128.8836711735416,120.34167966052084,17,117,0,8,0,0,0,0,1,0,0,0.6069929380488386,56.14912002175447,8,7.777006435741836
61,204.0,26,178,3,0.7011442199666534,1.2681145362935995,55,36.0,4271.541505007244,118.65393069464568,12,30,1,9,1,1,0,1,0,0,0,0.6103305941815258,54.109122729934455,10,2.417624402415337
98,289.0,14,319,17,0.0557279857009844,1.088014422751857,2,34.0,4014.27447853348,118.06689642745523,13,85,3,0,0,0,0,0,0,0,0,0.7716404368578282,55.08774978712599,3,3.7403999969470707
28,292.0,31,53,19,0.9117278483416328,1.676106191390583,59,9.0,216.45816851162684,24.05090761240298,15,38,3,3,1,1,0,0,1,0,0,0.5959038201274226,3.427439951175363,6,1.3691152199437884
58,49.0,4,107,14,0.7020825668844966,5.820940555553009,6,0.0,1900.6465807597003,158.38721506330836,4,85,1,9,0,0,0,1,0,1,0,0.3079971098604639,8.0253868526543,10,3.982614566353659
43,198.0,39,270,10,0.5073897650851571,8.69009574866863,23,0.0,183.2335993976339,91.61679969881696,2,60,1,4,1,0,0,0,0,0,1,0.6111750912993149,0.38684743772367186,5,7.050458695977602
41,173.0,8,118,11,0.4415039232811749,1.0439601941822674,21,38.0,519.3538745828287,13.667207225863912,18,38,2,1,1,1,0,1,0,0,1,0.38821475281102613,9.868258042369742,3,1.7043448265500514
39,33.0,25,292,8,0.1306726304132623,9.42995174126213,44,5.0,3011.0395027980207,602.2079005596041,2,104,3,1,1,0,0,1,0,0,0,0.34374734995853007,6.356983219078839,4,7.640827574037878
86,33.0,13,381,12,0.2909993895646631,1.9565066041348225,22,5.0,4370.370887599644,874.0741775199289,15,15,0,0,1,0,1,0,0,0,0,0.46017695210241794,69.20128671793766,0,4.795888572608494
49,13.0,32,352,14,0.8689591050208962,8.577851752524037,29,22.0,607.9255459592434,27.6329793617838,19,18,1,7,1,0,1,0,0,0,0,0.4069416435876063,12.192944881643129,8,7.815979984478451
17,299.0,38,113,14,0.904452811562494,5.345692884846521,59,5.0,2260.9355444594894,452.1871088918979,15,52,0,1,0,1,0,0,0,1,0,0.6013399299113584,35.800084909692984,1,3.8051109714813767
98,190.0,38,265,4,0.000747708370531,6.934216485509595,17,0.0,4555.285734984154,1138.8214337460386,10,29,3,2,1,0,1,0,0,0,0,0.8192481086891025,48.086175801569965,5,6.122418863997282
70,257.0,28,388,18,0.5941363914775513,5.596146860024642,31,9.0,4073.361908521223,452.5957676134692,11,112,4,1,0,0,0,0,0,1,0,0.7121163860294295,47.29881923004695,5,6.685848981114525
70,125.0,30,215,19,0.7193006090251136,5.293434026614191,55,29.0,2603.1428033649904,89.76354494362036,10,102,4,3,1,0,1,0,0,0,1,0.5919198124167069,27.4791066382219,7,4.801025630541565
98,288.0,3,344,13,0.6187469824576063,8.514094855279524,52,22.0,3860.141482250867,175.4609764659485,5,60,1,0,1,0,0,1,0,0,0,0.7032901536007127,20.37407231218326,1,7.703941215214912
65,78.0,28,52,16,0.0816797648663539,7.802977416110347,6,27.0,2618.2419324822395,96.97192342526812,9,21,2,2,0,0,0,0,0,0,1,0.5123157036200514,24.874645469663186,4,4.42253079222351
74,263.0,3,362,17,0.2177248987989022,5.350620128707037,32,10.0,798.8807630414153,79.88807630414153,19,17,0,4,1,0,0,0,0,0,0,0.5812368445908819,16.022865259592198,4,6.302564573371555
85,190.0,45,254,2,0.250340267381386,2.0047233645645544,4,16.0,632.4332049761787,39.52707531101117,13,105,1,9,1,0,0,1,0,1,0,0.8095799990209928,8.678858991606777,10,3.5474518626429985
5,178.0,34,296,1,0.8317246313050897,2.038626633829673,48,42.0,949.957478014678,22.61803519082567,18,115,2,0,1,0,0,0,0,1,0,0.40696060323389516,18.05016960710583,2,3.9852451806422917
2,258.0,16,364,0,0.4631994363089204,8.21385514647168,27,42.0,1761.1012538787406,41.93098223520811,17,18,0,3,1,0,0,0,0,0,0,0.36490286800845806,31.60369514070539,3,7.754222162414196
22,197.0,22,282,9,0.4868282119412368,5.764515592127801,7,10.0,4653.341045693353,465.33410456933535,6,57,3,5,0,0,1,0,0,0,0,0.4212416293161635,29.47275608237783,8,5.707909098669111
57,63.0,32,485,18,0.9348930465545086,5.334302261974264,14,6.0,4000.395284131471,666.7325473552452,10,119,4,3,1,1,0,0,0,0,1,0.48943209999110626,42.22868160194268,7,7.5268705698648875
66,147.0,38,92,16,0.6370858888547155,7.125101572246436,51,49.0,2169.6797905193243,44.27917939835356,2,37,2,6,1,0,0,0,1,1,0,0.646811366687143,4.580683184756955,8,4.484394473497967
74,177.0,8,119,11,0.8986677015526638,8.729574250728342,3,5.0,2470.4527818399943,494.0905563679988,6,60,0,6,0,1,0,1,0,0,0,0.5255614640707809,15.6470483330656,6,5.55717189490325
98,112.0,8,447,0,0.4565088553415329,6.659858299719747,33,6.0,1335.39119375541,222.565198959235,13,38,1,5,1,1,1,0,0,0,1,0.55731376973613,18.32552715139805,6,7.808887065691536
16,94.0,6,199,11,0.1494362585182942,7.865631121118311,4,47.0,3524.7212527959296,74.99406920842404,18,12,0,8,1,0,1,0,0,0,1,0.1956955397949187,66.97333081023868,8,5.926803536511059
51,221.0,14,480,16,0.9299355940740855,7.887434717052613,32,25.0,4015.8007005955697,160.63202802382278,7,75,1,1,0,1,0,0,1,0,1,0.5135140222096743,29.673912196751512,2,8.75333659700326
39,12.0,32,297,2,0.4587051156675382,4.206353039136632,56,4.0,1202.134431381207,300.53360784530173,2,112,4,9,1,1,0,1,0,0,0,0.3655342587019606,2.5379768017875235,13,5.0791284233759315
86,188.0,35,433,10,0.1816314218788218,3.466748760768961,4,40.0,218.68990269446212,5.467247567361555,14,116,4,7,0,0,0,1,0,0,1,0.7503892243022678,3.231925812408561,11,6.0720517350939
76,47.0,10,406,16,0.3023957403039222,8.210476604576428,37,48.0,3123.2058263832223,65.06678804965047,5,113,0,7,1,1,1,0,0,1,0,0.4154523875020769,16.48447903921373,7,8.173374574833304
88,248.0,3,260,2,0.0508025896889422,4.394609126058191,33,32.0,2816.93547448523,88.02923357766343,18,84,0,9,0,1,0,0,0,0,0,0.6227523339324581,53.52467269692455,9,4.802514983870779
40,151.0,12,221,7,0.4683005914563851,9.130024058704349,57,35.0,2016.6344635940927,57.61812753125981,11,73,1,3,0,0,1,0,0,0,0,0.3865905660936717,23.41663497836549,4,6.779440887067605
38,39.0,49,300,19,0.8531281719102366,1.6272162705710769,25,10.0,3223.0307694483186,322.30307694483184,10,1,1,5,1,1,0,1,0,1,0,0.4926657883179622,34.02272287845853,6,3.8196201593336347
60,199.0,31,142,3,0.9335804560066894,1.5239576086780569,0,34.0,2757.5603569458663,81.10471638076078,11,58,2,5,1,0,0,0,1,0,0,0.6318857126310542,32.020073778928435,7,2.184824495721794
59,34.0,29,210,6,0.9326022075036438,9.343037440912674,3,36.0,1260.402067205022,35.01116853347283,2,3,2,4,1,0,1,0,0,1,0,0.4500485711665836,2.6609929172530253,6,6.775727137290004
10,121.0,5,294,13,0.1252300256287467,6.8360942276329135,38,6.0,1994.6675883573848,332.4445980595641,15,63,2,0,1,1,0,1,0,0,0,0.19242096757624708,31.583947275630265,2,6.363938897383591
99,151.0,25,335,13,0.382053882511057,4.416394208034991,53,43.0,2146.286713038736,49.913644489272926,7,21,0,2,1,1,1,0,0,0,0,0.7045662412122039,15.859532935068316,2,5.564910530871203
64,194.0,41,418,3,0.0282287596507063,7.795543733345645,25,46.0,4402.437492433063,95.70516287897964,9,23,2,6,1,0,0,0,0,1,0,0.704255096180562,41.82542127526188,8,8.086148620179836
63,56.0,31,104,15,0.8551653449714728,7.050941289942771,32,16.0,4804.911729103508,300.30698306896926,5,9,0,7,1,0,1,0,0,0,0,0.5005286638827011,25.360629778090143,7,4.567554813308059
49,237.0,21,287,0,0.3587557620212738,5.780809421376366,32,19.0,4466.07679835852,235.05667359781685,7,118,4,1,0,1,1,0,0,0,1,0.5643438686916948,33.001132441354805,5,5.766156213694195
64,48.0,20,459,16,0.6311170278922348,1.8898600839638624,7,34.0,3598.698340019378,105.84406882409937,2,83,3,2,1,1,0,1,0,0,0,0.4291953732947522,7.597663510150446,5,5.544128438775519
32,25.0,39,438,9,0.7148984380772886,8.309616285634764,19,25.0,2929.113740693051,117.16454962772204,3,109,4,3,1,0,0,1,0,0,1,0.3931520515371447,9.276029198083897,7,8.543585697927602
7,31.0,22,334,15,0.4298446697431554,8.794208716125622,15,31.0,3449.415560975116,111.27146970887468,2,55,0,4,1,0,0,1,0,0,0,0.1940803847636146,7.282493908290364,4,7.743797744836359
21,222.0,4,228,15,0.306442336550243,2.549518196973842,20,49.0,4696.155011456118,95.839898192982,19,110,0,2,1,1,1,0,0,0,0,0.33208075568324014,94.18909863375839,2,3.5593282367634744
20,158.0,13,98,7,0.9622129101159448,8.654604867793601,44,41.0,1257.4936887669205,30.67057777480294,4,116,3,4,1,1,0,0,0,1,0,0.31892834563642014,5.309705349372222,7,5.309266361752512
26,250.0,45,81,6,0.9644882250238542,8.90062579914908,54,17.0,2680.2513332902904,157.66184313472297,7,19,1,7,1,0,0,0,1,0,0,0.6313968295334755,19.805151863608895,8,5.261936146067526
68,281.0,42,256,5,0.2894363680300219,5.944857510596644,55,47.0,3451.1440148120355,73.42859605983054,7,62,1,7,0,0,0,0,1,0,1,0.8138301312214355,25.50150072404961,8,5.5375590158193635
86,68.0,49,138,15,0.4796250967444581,6.905611326004183,25,30.0,3399.4425366081305,113.31475122027102,17,87,1,1,0,0,0,1,0,0,0,0.7157021722239114,61.004411494619795,2,4.835571194064216
15,296.0,20,221,19,0.9728441586600224,4.440135880130423,22,39.0,1268.8720082884138,32.535179699702915,19,91,2,5,1,0,0,1,0,0,1,0.48004500675308126,25.449311287796544,7,4.434496797780643
85,211.0,13,437,15,0.0048684076555032,3.536124827583394,17,31.0,2937.790321674862,94.76742973144717,16,91,1,3,1,0,1,0,0,0,0,0.6347318657877664,49.61870147158163,4,6.146819928821756
